Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,3Ssn Porch,Fence,Mo Sold,Yr Sold,Sale Type,SalePrice,has_pool,bath_count,deck_porch_sf,qual_cond
641,20,RL,74.0,8532,0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,3,3,CBlock,3.0,3.0,No,Rec,1213.0,Unf,0.0,84.0,1297.0,4,1,SBrkr,1297,0,0,1297,3,1,3,5,Typ,1,3.0,Attchd,1954.0,Fin,2.0,498.0,3.0,3.0,Y,0,0,10,2009,WD ,153000,1,2.0,0,30
644,20,RL,79.0,10634,0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,3.0,No,BLQ,428.0,LwQ,180.0,0.0,608.0,3,1,SBrkr,1319,0,0,1319,3,1,3,5,Min2,0,0.0,Attchd,1953.0,Unf,1.0,270.0,3.0,3.0,Y,0,GdWo,11,2009,WD ,123000,1,2.0,66,30
840,20,RL,65.0,14753,0,IR2,Low,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,Mn,GLQ,950.0,Unf,0.0,513.0,1463.0,5,1,SBrkr,1463,0,0,1463,3,1,3,5,Typ,0,0.0,Attchd,1998.0,Fin,2.0,539.0,3.0,3.0,Y,0,GdPrv,12,2009,WD ,207000,1,3.0,81,35
1307,75,RM,87.0,18386,0,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,1470.0,1470.0,5,1,SBrkr,1675,1818,0,3493,3,1,4,10,Typ,1,5.0,Attchd,2003.0,Unf,3.0,870.0,3.0,3.0,Y,0,0,5,2008,WD ,295000,1,3.0,302,63
1809,20,RL,60.0,12450,0,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,4,3,PConc,4.0,3.0,No,GLQ,729.0,Unf,0.0,365.0,1094.0,5,1,SBrkr,1094,0,0,1094,3,1,4,6,Typ,0,0.0,Detchd,2004.0,Unf,2.0,576.0,3.0,3.0,Y,0,0,5,2007,WD ,149000,1,2.0,0,25
56,60,RL,,7851,0,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0,0.0,4,3,PConc,4.0,3.0,No,GLQ,625.0,Unf,0.0,235.0,860.0,5,1,SBrkr,860,1100,0,1960,4,1,4,8,Typ,2,3.0,BuiltIn,2002.0,Fin,2.0,440.0,3.0,3.0,Y,0,0,5,2010,WD ,216500,1,4.0,336,30
1905,20,RL,50.0,5175,0,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,8,1958,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,No,BLQ,150.0,ALQ,404.0,254.0,808.0,5,1,SBrkr,808,0,0,808,2,1,3,5,Typ,0,0.0,Detchd,1963.0,Unf,1.0,308.0,3.0,3.0,N,0,0,7,2007,COD,112000,1,1.0,143,40
2060,20,RL,,8398,0,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,323.0,3,4,CBlock,3.0,3.0,No,LwQ,114.0,BLQ,529.0,300.0,943.0,3,1,SBrkr,943,0,0,943,2,1,3,5,Typ,0,0.0,Detchd,1972.0,Unf,2.0,528.0,3.0,3.0,Y,0,0,6,2007,WD ,134500,1,2.0,132,25
1085,20,RL,53.0,3710,0,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,WdShing,Wd Shng,BrkFace,20.0,4,3,PConc,4.0,3.0,4,Unf,0.0,Unf,0.0,1146.0,1146.0,5,1,SBrkr,1246,0,0,1246,2,1,4,5,Typ,1,4.0,Attchd,2007.0,Fin,2.0,428.0,3.0,3.0,Y,0,0,3,2008,New,187687,1,2.0,124,35
305,50,C (all),60.0,7500,0,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1920,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,698.0,698.0,3,1,FuseA,698,430,0,1128,2,1,3,6,Typ,0,0.0,Detchd,1980.0,RFn,2.0,528.0,3.0,3.0,Y,0,0,4,2010,COD,68400,1,1.0,194,16
671,20,RL,62.0,8010,0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1958,2007,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,3.0,3.0,Mn,GLQ,745.0,Unf,0.0,206.0,951.0,4,1,SBrkr,951,0,0,951,2,1,4,6,Typ,0,0.0,Detchd,1985.0,Unf,2.0,480.0,3.0,3.0,Y,0,0,9,2009,WD ,143500,1,2.0,42,54
833,80,RL,,12800,0,Reg,Low,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,4,3,PConc,4.0,3.0,4,GLQ,1518.0,Unf,0.0,0.0,1518.0,4,1,SBrkr,1644,0,0,1644,2,1,4,5,Typ,1,3.0,Attchd,1989.0,Fin,2.0,569.0,3.0,3.0,Y,0,0,8,2009,WD ,275000,1,4.0,476,35
2891,90,RL,82.0,11070,0,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,7,5,1988,1989,Gable,CompShg,VinylSd,VinylSd,BrkFace,70.0,3,3,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,1907.0,1907.0,4,1,SBrkr,1959,0,0,1959,5,2,3,9,Typ,0,0.0,2Types,1989.0,Unf,3.0,766.0,3.0,3.0,Y,0,0,7,2006,WD ,171000,1,3.0,0,35
486,60,RL,,12224,0,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4.0,3.0,No,GLQ,695.0,Unf,0.0,297.0,992.0,5,1,SBrkr,1022,1032,0,2054,3,1,4,7,Typ,1,3.0,BuiltIn,2000.0,RFn,2.0,390.0,3.0,3.0,Y,0,0,7,2009,WD ,244000,1,4.0,72,30
334,20,RL,50.0,6953,0,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1971,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,3.0,No,ALQ,469.0,Unf,0.0,395.0,864.0,5,1,SBrkr,874,0,0,874,3,1,3,5,Typ,0,0.0,Detchd,1971.0,Unf,1.0,352.0,3.0,3.0,Y,0,0,6,2010,ConLD,130000,1,1.0,0,35
1804,20,FV,100.0,11824,0,IR1,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,4,3,PConc,4.0,3.0,Av,Unf,0.0,Unf,0.0,1685.0,1685.0,5,1,SBrkr,1685,0,0,1685,2,1,4,5,Typ,1,4.0,Attchd,2006.0,Fin,3.0,658.0,3.0,3.0,Y,0,0,4,2007,WD ,253000,1,2.0,175,40
2690,30,RM,153.0,4118,1,IR1,Bnk,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1941,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,693.0,693.0,2,0,FuseA,693,0,0,693,2,1,2,4,Typ,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,N,0,0,3,2006,WD ,52500,1,1.0,20,16
299,120,RM,35.0,3907,0,IR1,HLS,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,6,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,4.0,3.0,4,GLQ,747.0,Unf,0.0,235.0,982.0,4,1,SBrkr,1034,0,0,1034,1,1,4,4,Typ,1,3.0,Attchd,1989.0,Fin,2.0,598.0,3.0,3.0,Y,0,0,4,2010,WD ,185000,1,2.0,177,48
466,60,RL,57.0,8918,0,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,Av,Unf,0.0,Unf,0.0,745.0,745.0,5,1,SBrkr,745,745,0,1490,3,1,4,7,Typ,1,4.0,Attchd,2005.0,Fin,2.0,392.0,3.0,3.0,Y,0,0,7,2009,WD ,167800,1,3.0,56,30
440,20,RL,76.0,9591,0,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,262.0,4,3,PConc,5.0,3.0,Av,GLQ,1088.0,Unf,0.0,625.0,1713.0,5,1,SBrkr,1713,0,0,1713,3,1,5,7,Typ,1,4.0,Attchd,2004.0,Fin,3.0,856.0,3.0,3.0,Y,0,0,1,2009,WD ,274900,1,3.0,196,40
378,80,RL,,14115,0,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,5,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,225.0,3,3,CBlock,4.0,3.0,Av,GLQ,1036.0,Unf,0.0,336.0,1372.0,3,1,SBrkr,1472,0,0,1472,3,1,3,6,Typ,2,3.0,Attchd,1980.0,Unf,2.0,588.0,3.0,3.0,Y,0,0,6,2009,WD ,187500,1,3.0,281,35
513,60,RL,75.0,9675,0,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,Mn,GLQ,341.0,Unf,0.0,772.0,1113.0,5,1,SBrkr,1113,858,0,1971,3,1,4,8,Typ,1,4.0,Attchd,2005.0,RFn,2.0,689.0,3.0,3.0,Y,0,0,2,2009,WD ,253000,1,3.0,48,35
1597,180,RM,21.0,1974,0,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1973,2006,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,4,CBlock,4.0,3.0,Av,GLQ,501.0,Unf,0.0,25.0,526.0,4,1,SBrkr,526,462,0,988,2,1,3,5,Typ,0,0.0,BuiltIn,1973.0,RFn,1.0,297.0,3.0,3.0,Y,0,0,6,2008,WD ,105000,1,2.0,221,28
613,80,RL,85.0,11475,0,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkFace,90.0,3,3,CBlock,3.0,3.0,4,ALQ,568.0,Unf,0.0,640.0,1208.0,5,1,SBrkr,1576,0,0,1576,4,1,4,7,Typ,1,1.0,BuiltIn,1961.0,Fin,2.0,368.0,3.0,3.0,Y,0,0,9,2009,WD ,174500,1,2.0,85,36
2798,60,RL,,21533,0,IR2,Lvl,FR2,Gtl,CollgCr,Feedr,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,1065.0,1065.0,5,1,SBrkr,1065,984,0,2049,4,1,4,9,Typ,1,3.0,Attchd,1997.0,Unf,2.0,467.0,3.0,3.0,Y,0,0,8,2006,WD ,210900,1,3.0,168,35
239,50,RL,50.0,9350,0,Reg,Bnk,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1947,1979,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3.0,2.0,No,LwQ,192.0,Unf,0.0,564.0,756.0,5,1,SBrkr,1169,0,362,1531,3,1,3,8,Typ,1,3.0,Detchd,1947.0,Unf,1.0,209.0,2.0,3.0,Y,0,MnPrv,6,2010,WD ,127000,1,1.0,0,24
1080,120,RM,59.0,8198,0,Reg,Lvl,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,4,3,PConc,4.0,3.0,Av,GLQ,720.0,Unf,0.0,638.0,1358.0,5,1,SBrkr,1358,0,0,1358,2,1,4,6,Typ,1,4.0,Attchd,2004.0,RFn,2.0,484.0,3.0,3.0,Y,0,0,7,2008,WD ,207000,1,3.0,222,35
375,60,RL,,13250,0,IR1,Lvl,Inside,Gtl,NWAmes,RRNn,Norm,1Fam,2Story,7,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,3,3,CBlock,4.0,3.0,No,Unf,0.0,Unf,0.0,832.0,832.0,3,1,SBrkr,1154,896,0,2050,4,1,4,8,Typ,1,3.0,Attchd,1978.0,RFn,2.0,529.0,3.0,3.0,Y,0,0,5,2009,WD ,154000,1,3.0,384,42
1638,20,RL,52.0,51974,0,IR1,Lvl,CulDSac,Gtl,StoneBr,PosN,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,710.0,5,3,PConc,5.0,3.0,Av,GLQ,1101.0,Unf,0.0,1559.0,2660.0,5,1,SBrkr,2338,0,0,2338,4,1,4,8,Typ,2,4.0,Attchd,2005.0,Fin,3.0,1110.0,4.0,3.0,Y,0,0,6,2007,New,591587,1,4.0,457,45
2593,190,RL,94.0,22136,0,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,5,1925,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,3.0,3.0,Mn,GLQ,1018.0,Unf,0.0,1153.0,2171.0,3,1,SBrkr,1392,1248,0,2640,5,1,3,10,Maj1,1,4.0,Attchd,1977.0,RFn,3.0,1008.0,3.0,3.0,N,0,0,7,2006,WD ,180000,1,5.0,827,25
623,90,RL,65.0,8944,0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,1584.0,1584.0,3,1,SBrkr,1584,0,0,1584,4,2,3,8,Mod,0,0.0,Detchd,1967.0,Unf,3.0,792.0,3.0,3.0,Y,0,0,4,2009,WD ,124000,1,2.0,152,25
964,60,RL,,9839,0,IR1,Lvl,CulDSac,Gtl,Timber,Norm,Norm,1Fam,2Story,6,8,1980,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,4.0,3.0,No,ALQ,462.0,Unf,0.0,250.0,712.0,5,1,SBrkr,1375,862,0,2237,3,1,4,7,Typ,1,3.0,BuiltIn,1980.0,Fin,2.0,440.0,3.0,3.0,Y,0,0,2,2009,WD ,204000,1,3.0,329,48
917,50,RL,52.0,6292,0,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,7,7,1928,1928,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,861.0,861.0,4,1,SBrkr,877,600,0,1477,3,1,3,6,Typ,1,4.0,Detchd,1928.0,Unf,1.0,216.0,3.0,3.0,Y,0,0,8,2009,WD ,145000,1,3.0,50,49
122,20,RL,88.0,9680,0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,Wd Sdng,Plywood,BrkFace,268.0,3,3,CBlock,3.0,3.0,No,BLQ,1010.0,Unf,0.0,500.0,1510.0,5,1,SBrkr,1510,0,0,1510,3,1,4,6,Typ,0,0.0,Attchd,1967.0,RFn,2.0,517.0,3.0,3.0,Y,0,GdPrv,4,2010,WD ,178900,1,3.0,244,30
2443,60,RL,82.0,9452,0,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,423.0,4,3,PConc,4.0,3.0,No,GLQ,1074.0,Unf,0.0,322.0,1396.0,5,1,SBrkr,1407,985,0,2392,3,1,4,7,Typ,1,3.0,Attchd,1997.0,Fin,3.0,870.0,3.0,3.0,Y,0,0,6,2006,WD ,348000,1,4.0,70,40
1354,50,RL,60.0,9144,1,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,4,1915,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,810.0,810.0,5,1,SBrkr,1170,546,0,1716,4,1,4,8,Typ,0,0.0,Detchd,1970.0,Unf,2.0,672.0,3.0,3.0,Y,0,0,3,2008,WD ,162500,1,2.0,195,24
2058,190,RL,70.0,8425,0,Reg,Lvl,FR3,Gtl,Sawyer,Feedr,Norm,2fmCon,1Story,5,6,1971,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,Av,GLQ,748.0,Unf,0.0,20.0,768.0,4,1,SBrkr,868,0,0,868,2,1,3,6,Typ,0,0.0,Detchd,1989.0,Unf,2.0,576.0,3.0,3.0,Y,0,GdPrv,5,2007,WD ,119900,1,2.0,138,30
2326,60,RL,63.0,9084,0,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,935.0,935.0,4,1,SBrkr,955,677,0,1632,3,1,3,8,Typ,1,3.0,Attchd,1998.0,Fin,2.0,462.0,3.0,3.0,Y,0,0,6,2006,WD ,176500,1,3.0,28,35
1222,190,RL,50.0,7420,0,Reg,Lvl,Corner,Gtl,BrkSide,Artery,Artery,2fmCon,1.5Unf,5,6,1939,1939,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,No,GLQ,851.0,Unf,0.0,140.0,991.0,5,1,SBrkr,1077,0,0,1077,2,2,3,5,Typ,2,3.0,Attchd,1939.0,RFn,1.0,205.0,4.0,3.0,Y,0,0,1,2008,WD ,118000,1,2.0,4,30
1251,20,RL,57.0,7677,0,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,No,BLQ,570.0,Unf,0.0,203.0,773.0,4,1,SBrkr,773,0,0,773,2,1,3,4,Typ,0,0.0,Attchd,1953.0,Unf,1.0,240.0,3.0,3.0,Y,0,0,4,2008,WD ,110000,1,1.0,0,25
65,60,RL,58.0,16770,0,IR2,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,4,3,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,1195.0,1195.0,4,1,SBrkr,1195,644,0,1839,4,1,3,7,Typ,0,0.0,Attchd,1998.0,Fin,2.0,486.0,3.0,3.0,Y,0,0,6,2010,WD ,221000,1,3.0,81,35
498,60,RL,,16545,0,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,731.0,4,3,PConc,4.0,3.0,Mn,GLQ,781.0,Unf,0.0,503.0,1284.0,5,1,SBrkr,1310,1140,0,2450,3,1,4,7,Typ,1,3.0,Attchd,1998.0,Fin,3.0,1069.0,3.0,3.0,Y,0,0,5,2009,WD ,340000,1,4.0,126,40
749,70,RL,60.0,11414,0,IR1,Lvl,Corner,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,BrkTil,4.0,3.0,No,Unf,0.0,Unf,0.0,728.0,728.0,3,0,SBrkr,1136,883,0,2019,3,1,4,8,Typ,0,0.0,Detchd,1997.0,Unf,2.0,532.0,3.0,3.0,Y,0,GdPrv,10,2009,WD ,167500,1,1.0,644,56
1782,20,RL,116.0,13501,0,IR1,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,4,3,PConc,4.0,3.0,No,GLQ,63.0,Unf,0.0,1560.0,1623.0,5,1,SBrkr,1636,0,0,1636,3,1,4,8,Typ,1,4.0,Attchd,2006.0,RFn,3.0,865.0,3.0,3.0,Y,0,0,6,2007,WD ,255000,1,3.0,60,40
477,80,RL,59.0,9434,0,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,4,3,PConc,4.0,3.0,Mn,Unf,0.0,Unf,0.0,384.0,384.0,5,1,SBrkr,744,630,0,1374,3,1,4,6,Typ,1,4.0,BuiltIn,2004.0,Fin,2.0,400.0,3.0,3.0,Y,0,0,8,2009,WD ,170000,1,3.0,100,35
2826,180,RM,35.0,3675,0,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,3,3,PConc,4.0,3.0,4,GLQ,547.0,Unf,0.0,0.0,547.0,4,1,SBrkr,1072,0,0,1072,2,1,3,5,Typ,0,0.0,Basment,2005.0,Fin,2.0,525.0,3.0,3.0,Y,0,0,5,2006,WD ,145000,1,2.0,28,25
1601,180,RM,21.0,1890,0,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,4,CBlock,4.0,3.0,Av,ALQ,495.0,Unf,0.0,135.0,630.0,4,1,SBrkr,630,0,0,630,1,1,3,3,Typ,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Y,0,0,6,2008,WD ,81000,1,2.0,88,28
990,20,RL,87.0,11029,0,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,None,0.0,5,3,CBlock,4.0,3.0,No,ALQ,528.0,BLQ,411.0,245.0,1184.0,5,1,SBrkr,1414,0,0,1414,3,1,3,6,Min1,1,3.0,Attchd,1990.0,Unf,2.0,601.0,3.0,3.0,Y,0,0,5,2008,WD ,176500,1,2.0,241,48
1791,20,RL,75.0,10084,0,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,5.0,3.0,Av,GLQ,1369.0,Unf,0.0,317.0,1686.0,5,1,SBrkr,1694,0,0,1694,3,1,4,7,Typ,1,4.0,Attchd,2004.0,RFn,2.0,636.0,3.0,3.0,Y,0,0,8,2007,WD ,307000,1,3.0,312,40
2131,60,RL,68.0,9543,0,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,845.0,845.0,5,1,SBrkr,845,845,0,1690,3,1,4,7,Typ,0,0.0,Attchd,2001.0,RFn,2.0,517.0,3.0,3.0,Y,0,0,2,2007,WD ,190550,1,3.0,103,35
371,60,RL,94.0,13005,0,IR1,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,1980,Gable,CompShg,CemntBd,CmentBd,BrkFace,278.0,4,3,CBlock,4.0,3.0,No,GLQ,692.0,Unf,0.0,153.0,845.0,3,1,SBrkr,1153,1200,0,2353,4,1,5,10,Typ,1,3.0,Attchd,1983.0,RFn,2.0,484.0,3.0,3.0,Y,0,GdPrv,8,2009,WD ,260000,1,4.0,483,49
2377,120,RL,24.0,2280,0,Reg,Lvl,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,3.0,3.0,No,ALQ,120.0,BLQ,492.0,443.0,1055.0,3,1,SBrkr,1055,0,0,1055,2,1,3,4,Typ,0,0.0,Attchd,1976.0,Unf,1.0,319.0,3.0,3.0,Y,0,0,4,2006,WD ,137500,1,3.0,29,49
1832,20,RL,43.0,12712,0,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,6,7,1973,2006,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4.0,3.0,Mn,ALQ,968.0,Unf,0.0,76.0,1044.0,3,1,SBrkr,1055,0,0,1055,2,1,4,5,Typ,1,3.0,Attchd,1973.0,RFn,2.0,542.0,3.0,3.0,Y,0,0,1,2007,WD ,147000,1,2.0,455,42
561,20,RL,80.0,10000,0,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,No,BLQ,594.0,Unf,0.0,270.0,864.0,5,1,SBrkr,1144,0,0,1144,3,1,3,6,Typ,1,3.0,Attchd,1961.0,RFn,1.0,264.0,3.0,3.0,Y,0,GdWo,3,2009,WD ,131400,1,2.0,165,30
1063,60,RL,85.0,10574,0,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,126.0,4,3,PConc,5.0,3.0,No,GLQ,856.0,Unf,0.0,292.0,1148.0,5,1,SBrkr,1170,1162,0,2332,4,1,5,9,Typ,1,4.0,BuiltIn,2004.0,Fin,3.0,756.0,3.0,3.0,Y,0,0,7,2008,WD ,316000,1,4.0,366,40
325,90,RL,94.0,9400,0,Reg,Low,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,Av,Unf,0.0,Unf,0.0,912.0,912.0,3,1,SBrkr,912,912,0,1824,4,2,3,8,Typ,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Y,0,0,4,2010,WD ,139000,1,4.0,128,30
